document,topic,gamma
scopus_1194,8,0.00830242969075708
scopus_1196,8,0.017918296803474378
scopus_1205,8,0.011870650163048106
scopus_1229,8,0.0263830905431698
scopus_1231,8,0.033641637364971326
scopus_1232,8,0.2755693934079236
scopus_1238,8,0.3399406974415713
scopus_1240,8,0.10975398550609781
scopus_1248,8,0.03730368995851391
scopus_1258,8,0.05293284180605244
scopus_1292,8,0.011918660558221474
scopus_1337,8,0.3422553404601343
scopus_1338,8,0.04618059208720931
scopus_1340,8,0.011098450194998302
scopus_1341,8,0.0753153545434614
scopus_1348,8,0.020638913991215663
scopus_1353,8,0.015282071209049833
scopus_1356,8,0.09766503761794407
scopus_1357,8,0.03821857157744618
scopus_1366,8,0.25668542516171045
scopus_1388,8,0.17417314587739208
scopus_1396,8,0.04208344248605084
scopus_1402,8,0.047934483038365214
scopus_1407,8,0.533691409205206
scopus_141,8,0.04568338523708668
scopus_142,8,0.05603538312741478
scopus_1424,8,0.011719035613931816
scopus_1429,8,0.02645371089772234
scopus_143,8,0.046269106461376656
scopus_1437,8,0.03667990898213524
scopus_1438,8,0.42369264080678637
scopus_144,8,0.06893909133369557
scopus_1440,8,0.2200279304124363
scopus_1444,8,0.026504491472705744
scopus_1446,8,0.07563792043839478
scopus_1456,8,0.24112693341440164
scopus_1459,8,0.1012933344920336
scopus_1469,8,0.10775401518399433
scopus_1480,8,0.02455278219888002
scopus_1486,8,0.03366696781387022
scopus_1498,8,0.730645869297307
scopus_1503,8,0.30835153029938406
scopus_1504,8,0.02303630260822976
scopus_1512,8,0.019120734788074537
scopus_1581,8,0.014714324672109567
scopus_1584,8,0.022222717665637378
scopus_1585,8,0.02719451224122553
scopus_1601,8,0.01816987403757961
scopus_1605,8,0.3146438247026959
scopus_1616,8,0.0164645911792783
scopus_1624,8,0.5170667573134258
scopus_163,8,0.025049804573974557
scopus_1633,8,0.17201782099496024
scopus_1649,8,0.04743275622323992
scopus_1652,8,0.0489831183801338
scopus_1664,8,0.020478140077750572
scopus_1668,8,0.05058663043794356
scopus_1683,8,0.5827230494800254
scopus_1684,8,0.7563561290538564
scopus_1688,8,0.01734624697813374
scopus_1694,8,0.012892161014757085
scopus_1722,8,0.021490868755958716
scopus_1728,8,0.12590736800635044
scopus_1729,8,0.027357411153786017
scopus_1742,8,0.04165953086942641
scopus_1758,8,0.18147882448968972
scopus_1763,8,0.07623369789934092
scopus_1769,8,0.5345244322148462
scopus_1776,8,0.034557616255630336
scopus_1790,8,0.10400706296950875
scopus_1791,8,0.026283409328703825
scopus_1798,8,0.4256795452367928
scopus_180,8,0.054527674239286096
scopus_1803,8,0.00957623101414032
scopus_1807,8,0.03738841033908938
scopus_1809,8,0.03600223386798463
scopus_1811,8,0.009227501847685953
scopus_1822,8,0.012358521037165195
scopus_1830,8,0.011845282430816529
scopus_1841,8,0.05912479743318446
scopus_1878,8,0.11731346268492192
scopus_1887,8,0.014309712783231066
scopus_1898,8,0.03209019372999668
scopus_1901,8,0.021963975836066157
scopus_1906,8,0.009557442297487995
scopus_1912,8,0.010502681335777222
scopus_1917,8,0.10425490912315283
scopus_1920,8,0.5769628767647876
scopus_1928,8,0.02811796281481551
scopus_1945,8,0.020792912561126982
scopus_1952,8,0.01944288526390936
scopus_1971,8,0.01672785793355294
scopus_1974,8,0.05381980362191427
scopus_1985,8,0.05631635307325202
scopus_199,8,0.02025510629169362
scopus_2019,8,0.042677506756767104
scopus_202,8,0.2616474549060038
scopus_2025,8,0.021949619294336756
scopus_2037,8,0.14933984062239208
scopus_2069,8,0.6411451176325479
scopus_2078,8,0.015524816443478924
scopus_2079,8,0.5540959093382627
scopus_2099,8,0.10415550937336229
scopus_2102,8,0.06201894220119155
scopus_2110,8,0.09587646195587268
scopus_2132,8,0.06962314310199991
scopus_2139,8,0.014691737054217372
scopus_2140,8,0.05704000958449626
scopus_2141,8,0.015585497712058053
scopus_2148,8,0.1385988307529705
scopus_215,8,0.5040888341866738
scopus_2150,8,0.1488485713761824
scopus_2153,8,0.011069113972094861
scopus_2169,8,0.024939788067319155
scopus_2172,8,0.010457623542449203
scopus_2187,8,0.020183509455734973
scopus_2197,8,0.7238258548740722
scopus_2215,8,0.01237140974926263
scopus_2232,8,0.02244054365092064
scopus_2257,8,0.4737908424346625
scopus_2264,8,0.018870638428652484
scopus_2265,8,0.09504785192770929
scopus_2268,8,0.1303254922172685
scopus_227,8,0.01335666087752944
scopus_2287,8,0.017541765531661754
scopus_230,8,0.030695506836881107
scopus_2301,8,0.05333819744238394
scopus_2306,8,0.6199633153600728
scopus_2317,8,0.013780239087246
scopus_2319,8,0.004745173880589124
scopus_2328,8,0.02143075145078487
scopus_2329,8,0.2561912718038389
scopus_2333,8,0.010118620638844777
scopus_2334,8,0.028105215078732905
scopus_2337,8,0.012614240830136039
scopus_2340,8,0.7061717488001998
scopus_2342,8,0.1174949027815197
scopus_2347,8,0.0398085389269973
scopus_2353,8,0.4060717125818792
scopus_2362,8,0.02381389744523245
scopus_2386,8,0.011245894324518451
scopus_2401,8,0.15215887177094278
scopus_2414,8,0.014383748046121574
scopus_2419,8,0.018462481885868274
scopus_2434,8,0.030595712356548083
scopus_2437,8,0.03660144740889778
scopus_2444,8,0.10626503542651325
scopus_2445,8,0.017540770564109708
scopus_2454,8,0.021961563449888213
scopus_2471,8,0.17068086470589605
scopus_2476,8,0.016659288774514166
scopus_2477,8,0.08153450701723085
scopus_2478,8,0.017734062814829952
scopus_2485,8,0.062140818184366224
scopus_2489,8,0.03307227997972916
scopus_249,8,0.006922444982426716
scopus_2495,8,0.0280400232514744
scopus_250,8,0.08843471612150702
scopus_2500,8,0.11098828489223066
scopus_2501,8,0.40402582506100915
scopus_2504,8,0.027186004362892716
scopus_2521,8,0.04380531463102546
scopus_2522,8,0.007263285916887574
scopus_2525,8,0.022314511167838412
scopus_2529,8,0.16342878088682078
scopus_2535,8,0.09565017802087518
scopus_2537,8,0.08078077637037075
scopus_2546,8,0.0062527752286712455
scopus_2548,8,0.10267817405771178
scopus_2556,8,0.05579727272460588
scopus_2566,8,0.04490138880938137
scopus_2567,8,0.010548639526637075
scopus_2568,8,0.08353413607342997
scopus_2569,8,0.5548494188790448
scopus_2587,8,0.023504522687458666
scopus_2601,8,0.22641370287402662
scopus_2605,8,0.1262176379975205
scopus_2613,8,0.03933342903232354
scopus_2615,8,0.6507899395745285
scopus_2623,8,0.060825858600755844
scopus_263,8,0.025177349086169573
scopus_2635,8,0.01648177469090051
scopus_264,8,0.028434391735928044
scopus_2647,8,0.26990379087976324
scopus_2651,8,0.01659974875474143
scopus_2659,8,0.051099111800063685
scopus_2663,8,0.032468279903623484
scopus_2668,8,0.021261354521092516
scopus_2670,8,0.01270821548465407
scopus_2676,8,0.02691363350886464
scopus_2694,8,0.010271617966353622
scopus_2699,8,0.01044715644668644
scopus_2722,8,0.0479902976755737
scopus_273,8,0.022913224924580325
scopus_2731,8,0.10389525750920289
scopus_2739,8,0.0740743062862803
scopus_2746,8,0.03631955949756135
scopus_2747,8,0.62174882529825
scopus_2751,8,0.9354641862119106
scopus_2758,8,0.14843435031120455
scopus_276,8,0.03138652777687408
scopus_2760,8,0.13157771524572162
scopus_2781,8,0.025722679883106975
scopus_2782,8,0.009515820684012808
scopus_2788,8,0.05367925727318908
scopus_2806,8,0.03661428201158209
scopus_281,8,0.03188317309195498
scopus_2810,8,0.07835723032775928
scopus_282,8,0.30005618311508675
scopus_2821,8,0.44235202246262995
scopus_2831,8,0.013670292295179087
scopus_2836,8,0.025301204359319224
scopus_284,8,0.06302036473537832
scopus_2843,8,0.016837886549515898
scopus_2858,8,0.009780834145959665
scopus_2863,8,0.04590518048140172
scopus_2866,8,0.0251276980798434
scopus_2871,8,0.1834763874377368
scopus_2875,8,0.017763352146428758
scopus_2878,8,0.007574582921063307
scopus_2886,8,0.13190192148176585
scopus_2898,8,0.05233308036234559
scopus_2905,8,0.045780646102323366
scopus_2906,8,0.021317381695949024
scopus_2920,8,0.7142147716044602
scopus_2926,8,0.09357862489905784
scopus_2929,8,0.05978357060482235
scopus_293,8,0.012291814109626313
scopus_2930,8,0.02587650259913607
scopus_2935,8,0.0930795671765519
scopus_2938,8,0.12126020667099119
scopus_294,8,0.05981828389224389
scopus_2974,8,0.2272212946389593
scopus_2982,8,0.11684821712534567
scopus_2986,8,0.012665335569910023
scopus_2991,8,0.052238615676855324
scopus_2992,8,0.030139319946518757
scopus_3008,8,0.026761434271890306
scopus_3010,8,0.06510072972511852
scopus_3011,8,0.014226972060335517
scopus_3014,8,0.08122736177668256
scopus_3029,8,0.00518620346439726
scopus_3034,8,0.04017018370099051
scopus_3035,8,0.030079351499235726
scopus_3037,8,0.015370596479994772
scopus_3040,8,0.0505281092693209
scopus_3059,8,0.05981868411209455
scopus_3062,8,0.26073505132831787
scopus_3073,8,0.020153927379480602
scopus_3075,8,0.024214306712629717
scopus_3081,8,0.0172872236665809
scopus_3085,8,0.009296481183800076
scopus_3090,8,0.09318385026347932
scopus_3100,8,0.00220390879428945
scopus_3101,8,0.02885615877398365
scopus_3107,8,0.023638144803723355
scopus_3127,8,0.05016807871419002
scopus_3129,8,0.03950246664182288
scopus_3141,8,0.08716522629991061
scopus_3144,8,0.34171410922109274
scopus_315,8,0.6166394950497404
scopus_3159,8,0.053122433381994794
scopus_316,8,0.04130179849012011
scopus_3168,8,0.03354121344764107
scopus_3179,8,0.07172788378152169
scopus_3180,8,0.8355168259756807
scopus_3181,8,0.13088380110490402
scopus_3197,8,0.020379472682917128
scopus_3201,8,0.01138431356926561
scopus_3207,8,0.04392592885339091
scopus_322,8,0.2528736462570945
scopus_3222,8,0.023361062561334568
scopus_3228,8,0.05364904514844746
scopus_3229,8,0.15332539384657423
scopus_324,8,0.01414029446564726
scopus_3244,8,0.0868121567728123
scopus_3248,8,0.034207908481130714
scopus_3260,8,0.020862704414815726
scopus_3265,8,0.020295233781400485
scopus_3268,8,0.0334478227733506
scopus_3272,8,0.09953002981656327
scopus_3275,8,0.10124212429080667
scopus_3276,8,0.02844953798230617
scopus_3285,8,0.11390243279614201
scopus_3289,8,0.14458242996957024
scopus_3296,8,0.016700335287366464
scopus_3300,8,0.2742951286133618
scopus_3302,8,0.1071164958317375
scopus_3314,8,0.021487512908440868
scopus_3320,8,0.012890236142433039
scopus_3350,8,0.03327250170208016
scopus_3364,8,0.17027927639129053
scopus_3367,8,0.199984866376772
scopus_3371,8,0.8383062356499738
scopus_3374,8,0.14517624298755277
scopus_3379,8,0.020507539061101327
scopus_3380,8,0.02291600654304923
scopus_3387,8,0.010290420802478734
scopus_339,8,0.09180429493411756
scopus_3393,8,0.0060254684582144264
scopus_3398,8,0.2963397584970025
scopus_3418,8,0.4812936763042067
scopus_3427,8,0.032240980231225146
scopus_3434,8,0.016413409825580417
scopus_3442,8,0.013079390282468099
scopus_3450,8,0.017954676581012467
scopus_3458,8,0.10545605401726485
scopus_3465,8,0.5012389226884717
scopus_3472,8,0.27793439220836663
scopus_3497,8,0.07702252918798501
scopus_3525,8,0.18467623257741775
scopus_3528,8,0.07839573235880423
scopus_3535,8,0.3436646065878733
scopus_3540,8,0.3583957827579448
scopus_3547,8,0.09080818034369137
scopus_3554,8,0.04854805634560436
scopus_3566,8,0.07763984069156793
scopus_3571,8,0.08777318716845342
scopus_3579,8,0.07626060730301325
scopus_3595,8,0.47487700020521956
scopus_3604,8,0.0069434370885118665
scopus_3621,8,0.34280838003265945
scopus_3627,8,0.027267354390248855
scopus_3629,8,0.03494069755555242
scopus_363,8,0.3591866354633259
scopus_3632,8,0.01647304246801916
scopus_3649,8,0.030134652362482313
scopus_3652,8,0.016558127669217694
scopus_3659,8,0.15988376677388286
scopus_3661,8,0.028210452385591115
scopus_3668,8,0.28939345293722224
scopus_3689,8,0.057545414575007135
scopus_3699,8,0.012834507070108978
scopus_3716,8,0.30496251370048677
scopus_3755,8,0.01312727063289355
scopus_3757,8,0.05276763941289099
scopus_3765,8,0.1043142903905736
scopus_3777,8,0.07052900637082199
scopus_3786,8,0.061207340258840795
scopus_3808,8,0.22120643389199254
scopus_3809,8,0.08118703848302507
scopus_3833,8,0.02905805013562195
scopus_384,8,0.02747430715206555
scopus_3846,8,0.025299051153196393
scopus_385,8,0.06551825440377602
scopus_3868,8,0.013767518490719766
scopus_3885,8,0.258810555448246
scopus_3886,8,0.220261934745844
scopus_389,8,0.04951472985363132
scopus_3896,8,0.5074338756394997
scopus_3897,8,0.36278789206166623
scopus_3914,8,0.025302074292843885
scopus_3918,8,0.10767036820827741
scopus_3926,8,0.020833056449094542
scopus_3952,8,0.015207887851183311
scopus_3954,8,0.05463271902369362
scopus_3967,8,0.013167933507818263
scopus_3985,8,0.19016992189344378
scopus_3992,8,0.01569257532987744
scopus_3994,8,0.023769321567449944
scopus_4001,8,0.10191951942807209
scopus_4010,8,0.08138897678988041
scopus_4025,8,0.05126700259278497
scopus_4044,8,0.2591903814717348
scopus_4047,8,0.16007014903995095
scopus_4048,8,0.05937309162521044
scopus_405,8,0.10173068892674952
scopus_4050,8,0.023883579212419466
scopus_4063,8,0.009765528055498745
scopus_4067,8,0.2631769181897594
scopus_4069,8,0.5302092179837059
scopus_4112,8,0.014658990001044888
scopus_4137,8,0.05991400638921809
scopus_4142,8,0.1302359175393204
scopus_4153,8,0.0529967609887537
scopus_4157,8,0.5314582907797007
scopus_416,8,0.08399966605699358
scopus_4172,8,0.06218145369449625
scopus_4177,8,0.023452406562824584
scopus_418,8,0.2599262732093914
scopus_4180,8,0.6393703361634718
scopus_4189,8,0.3762675820031208
scopus_419,8,0.1425500178814588
scopus_4194,8,0.37472503848886357
scopus_420,8,0.0693510526733975
scopus_4200,8,0.017310881714240535
scopus_4201,8,0.04104963401231122
scopus_4206,8,0.03559623204484931
scopus_4218,8,0.029304709206934825
scopus_4224,8,0.02382748054291779
scopus_4225,8,0.09812061660307504
scopus_4235,8,0.11123913103034365
scopus_4238,8,0.07065353348321604
scopus_4255,8,0.02718454753932658
scopus_4264,8,0.03512803260895952
scopus_4280,8,0.04462035195599482
scopus_4293,8,0.032714722194774004
scopus_4296,8,0.01376367678639719
scopus_4301,8,0.06231275063806223
scopus_4303,8,0.010580981860125526
scopus_4308,8,0.4298236013436927
scopus_4315,8,0.15787593876307224
scopus_4318,8,0.09011741203474984
scopus_4329,8,0.009189180516770567
scopus_4331,8,0.01682265142953879
scopus_434,8,0.029398528065576256
scopus_4347,8,0.5158522136251645
scopus_4350,8,0.09381652637048737
scopus_4354,8,0.02577411339693363
scopus_4359,8,0.05024199796601446
scopus_4368,8,0.034008750271287254
scopus_4397,8,0.6405984706627795
scopus_4416,8,0.026059094630300126
scopus_4427,8,0.09567411888133893
scopus_4436,8,0.0806351905762586
scopus_4453,8,0.2315232557239858
scopus_447,8,0.02642844560000652
scopus_4474,8,0.036852392424070665
scopus_4476,8,0.01508731494072354
scopus_4490,8,0.7907724153671459
scopus_4494,8,0.05153225807561319
scopus_4500,8,0.9137836783616642
scopus_4520,8,0.05676892783138711
scopus_4529,8,0.11043785902890939
scopus_4538,8,0.018667318929672883
scopus_4582,8,0.42352952694523877
scopus_4588,8,0.14356658033744707
scopus_4589,8,0.052021295997562875
scopus_4596,8,0.010251007836520715
scopus_4601,8,0.34303476152415985
scopus_4615,8,0.3255921501673279
scopus_4618,8,0.2528644552422318
scopus_4619,8,0.24222378815543494
scopus_4623,8,0.5400661440498838
scopus_4624,8,0.7029409053593779
scopus_4655,8,0.2323341168108718
scopus_4683,8,0.023057521095089285
scopus_4690,8,0.013132726756186392
scopus_4693,8,0.02746282869727758
scopus_472,8,0.4549769024284442
scopus_4732,8,0.046392616318053394
scopus_4742,8,0.08751774525433265
scopus_4767,8,0.055940429915360745
scopus_4783,8,0.0925683182746714
scopus_4789,8,0.08065077793550644
scopus_48,8,0.07995214095200272
scopus_4818,8,0.21456804490544834
scopus_4821,8,0.054255295433891695
scopus_4823,8,0.011206334757992086
scopus_4825,8,0.278164822176297
scopus_485,8,0.6922429735165112
scopus_4868,8,0.047434104321935476
scopus_4871,8,0.007214660266185414
scopus_4885,8,0.05578081971215174
scopus_4893,8,0.020508634146476655
scopus_4896,8,0.01830634524806364
scopus_4901,8,0.38316082871494994
scopus_4906,8,0.019938355169320385
scopus_4920,8,0.019184807074502843
scopus_4934,8,0.15298648732259149
scopus_494,8,0.01204412845061438
scopus_4942,8,0.038225868222111825
scopus_4948,8,0.12707251263761854
scopus_4958,8,0.03224695150179518
scopus_5047,8,0.03336841956014444
scopus_5083,8,0.029757061222994513
scopus_5099,8,0.0410774541890282
scopus_5107,8,0.017243907314554583
scopus_5111,8,0.030071842740641567
scopus_512,8,0.0144874789642427
scopus_5121,8,0.03468584858934097
scopus_5137,8,0.04411850025077396
scopus_5144,8,0.6471862444278855
scopus_5149,8,0.008815553436570063
scopus_5153,8,0.9006226164385662
scopus_5169,8,0.7353643996875795
scopus_5172,8,0.6597881556549877
scopus_5183,8,0.5447905987300955
scopus_5184,8,0.22396053690386308
scopus_5193,8,0.011257468344205272
scopus_52,8,0.12846780160734614
scopus_5204,8,0.2607383517574674
scopus_5211,8,0.32570331470426167
scopus_5227,8,0.27358993289780104
scopus_524,8,0.03017304439907141
scopus_5241,8,0.03837133808966499
scopus_5250,8,0.012152794842715831
scopus_5255,8,0.06407623778150448
scopus_527,8,0.46335488347907916
scopus_5292,8,0.1410421642454628
scopus_5321,8,0.2871069361392556
scopus_5325,8,0.11499542549828358
scopus_5351,8,0.05306120704577061
scopus_5364,8,0.7608464889895278
scopus_5395,8,0.07799883007174908
scopus_54,8,0.029506913971366327
scopus_5405,8,0.07594417251561643
scopus_5414,8,0.8493447728915814
scopus_542,8,0.24303519378404834
scopus_5440,8,0.027357266886135306
scopus_5497,8,0.01502748343509882
scopus_5508,8,0.4978095273614551
scopus_5522,8,0.02626709785408059
scopus_5535,8,0.8180378310112763
scopus_5588,8,0.8682817913768456
scopus_5591,8,0.8155816829127627
scopus_5592,8,0.34540254061467346
scopus_560,8,0.3010404635467939
scopus_5602,8,0.39207158550271015
scopus_572,8,0.059831752980079166
scopus_578,8,0.047165549601071596
scopus_58,8,0.12285889888830388
scopus_62,8,0.08402700653071211
scopus_620,8,0.20964703132124726
scopus_639,8,0.5579920645542275
scopus_645,8,0.015184127394711531
scopus_653,8,0.5471585925416325
scopus_659,8,0.6783303077531424
scopus_665,8,0.2421557579147569
scopus_685,8,0.06375070903800766
scopus_72,8,0.027130236681439802
scopus_727,8,0.42531976053226384
scopus_741,8,0.03269379533018719
scopus_750,8,0.06094231382467735
scopus_754,8,0.007519444295453081
scopus_76,8,0.30883647183435187
scopus_765,8,0.03152076611285556
scopus_778,8,0.009733512525618715
scopus_785,8,0.00552768139820603
scopus_79,8,0.15465804198844954
scopus_793,8,0.039514217529643486
scopus_8,8,0.02008714174618075
scopus_80,8,0.1256842748539291
scopus_802,8,0.155415917714154
scopus_813,8,0.02419281393550389
scopus_821,8,0.3894094576767479
scopus_839,8,0.028190494090356615
scopus_864,8,0.03416855896652173
scopus_867,8,0.07373416754575023
scopus_868,8,0.1842142269606278
scopus_876,8,0.048290871535028465
scopus_887,8,0.006652030356143226
scopus_891,8,0.03450095372542883
scopus_892,8,0.4604151635920764
scopus_894,8,0.059088673725096026
scopus_897,8,0.02923645114755243
scopus_906,8,0.08261461151015462
scopus_909,8,0.01797124180337045
scopus_923,8,0.026224348520234326
scopus_930,8,0.01686488810731792
scopus_932,8,0.01793672099514178
scopus_95,8,0.013072649906867453
scopus_958,8,0.541025364084475
scopus_960,8,0.8685475046884562
scopus_97,8,0.1793132672224621
scopus_99,8,0.4183932690380048
scopus_992,8,0.08218974527999187
scopus_1004,8,0.07950861617454945
scopus_1018,8,0.10191478834068841
scopus_1026,8,0.13917626170842717
scopus_103,8,0.1266831805771523
scopus_1033,8,0.07664079490851157
scopus_1039,8,0.11241190139054867
scopus_104,8,0.14327966633231007
scopus_1043,8,0.015796972750959464
scopus_1046,8,0.21434383759304887
scopus_1060,8,0.8715468687167688
scopus_1064,8,0.08299406555010162
scopus_1068,8,0.035654405955901296
scopus_1078,8,0.15748568694379936
scopus_1088,8,0.012823143373703307
scopus_1089,8,0.10160240609265213
scopus_1098,8,0.009139896054535591
scopus_11,8,0.08658208150386795
scopus_1107,8,0.11292536902379763
scopus_111,8,0.5726397951176789
scopus_1127,8,0.024249192094921972
scopus_1137,8,0.012935607555616953
scopus_1140,8,0.011793857547045128
scopus_1141,8,0.37758516969591366
scopus_1142,8,0.029339984272836187
scopus_1153,8,0.18410663049295645
scopus_1164,8,0.18552682360230727
scopus_1167,8,0.01826182380215932
scopus_1169,8,0.37181022424221355
scopus_1171,8,0.24721510673508995
scopus_1172,8,0.019790195021948703
scopus_1176,8,0.10640433823604742
scopus_1184,8,0.07556078444752812
scopus_1187,8,0.04820086865682137
scopus_1190,8,0.08037245650039462
scopus_1199,8,0.201646457311588
scopus_120,8,0.14508819310584284
scopus_1208,8,0.016535778326188116
scopus_121,8,0.03109027075889866
scopus_1218,8,0.16568668638141107
scopus_122,8,0.035274542404589014
scopus_1220,8,0.05402991058538911
scopus_1225,8,0.08570555457814116
scopus_1233,8,0.2874336635971926
scopus_1242,8,0.46328201887414444
scopus_1247,8,0.10449712820776015
scopus_1254,8,0.09512458783974721
scopus_1265,8,0.1052665000156557
scopus_1275,8,0.010165149322343489
scopus_1282,8,0.03772585015959153
scopus_1289,8,0.0039746684643665
scopus_1290,8,0.01760894306224225
scopus_1291,8,0.018524840515128125
scopus_1294,8,0.1194238025576994
scopus_1297,8,0.28891806690223143
scopus_1298,8,0.593340997612724
scopus_1303,8,0.12918569561390203
scopus_1312,8,0.4919964654527146
scopus_1315,8,0.011390685958779031
scopus_1319,8,0.06023656581812829
scopus_1329,8,0.18827825091780248
scopus_133,8,0.11664352852219935
scopus_1330,8,0.010095390236512451
scopus_1350,8,0.004402220308965284
scopus_1367,8,0.05972782043053973
scopus_1375,8,0.1646484015804833
scopus_1384,8,0.1475374848059473
scopus_1387,8,0.2321823304412921
scopus_139,8,0.06474162465670334
scopus_1390,8,0.11171363025744269
scopus_1403,8,0.20404578261204417
scopus_1415,8,0.06020734068464745
scopus_1416,8,0.298101290249545
scopus_1417,8,0.190124215719929
scopus_1428,8,0.019491815238501155
scopus_1431,8,0.012120810632668559
scopus_1436,8,0.011815173825571736
scopus_1445,8,0.13278814668115316
scopus_1448,8,0.08529539441357611
scopus_1449,8,0.17254348766035815
scopus_1450,8,0.03724658203502296
scopus_1458,8,0.027320218604464756
scopus_1466,8,0.031569459571551134
scopus_1474,8,0.07400829209136184
scopus_1475,8,0.16107708156687633
scopus_1476,8,0.14600111243376943
scopus_149,8,0.016461810112494816
scopus_1490,8,0.08163132285078799
scopus_1521,8,0.04393542275248056
scopus_1551,8,0.010702388397210758
scopus_1553,8,0.05109164988963849
scopus_1554,8,0.7004182385947261
scopus_1557,8,0.17713884043265166
scopus_1565,8,0.2933485939661076
scopus_1567,8,0.1556757285670276
scopus_1569,8,0.6332085365832435
scopus_157,8,0.08170793061822215
scopus_1573,8,0.028193831960283727
scopus_1604,8,0.007387284401949827
scopus_1609,8,0.015939425003226666
scopus_162,8,0.05047468993713212
scopus_1632,8,0.019696637259335594
scopus_1638,8,0.3390805751053661
scopus_1642,8,0.02507239650909777
scopus_1656,8,0.5543913727938506
scopus_1661,8,0.016434795738855427
scopus_1667,8,0.10563478660995307
scopus_1670,8,0.02363761497987976
scopus_1672,8,0.014245841688477237
scopus_1673,8,0.07691254514587835
scopus_1679,8,0.08745671693566075
scopus_1681,8,0.00845009836674318
scopus_1686,8,0.15016345071819717
scopus_1692,8,0.0797198528596379
scopus_17,8,0.031477891943866826
scopus_1702,8,0.023706397150355246
scopus_171,8,0.07155006124592489
scopus_1734,8,0.022120010644265362
scopus_1739,8,0.07255948196990968
scopus_1744,8,0.014017048988624593
scopus_1746,8,0.10606571225883016
scopus_1760,8,0.10982779708155628
scopus_1765,8,0.5333130132707208
scopus_1773,8,0.014148137177163584
scopus_1782,8,0.01774487534146606
scopus_1785,8,0.11534554519100554
scopus_1792,8,0.030858399095588136
scopus_1797,8,0.02231188823273973
scopus_1814,8,0.048542116518620185
scopus_1815,8,0.009429775417283636
scopus_182,8,0.1428925134928077
scopus_1832,8,0.027678840768475387
scopus_1839,8,0.599229984484317
scopus_1851,8,0.39352760125987446
scopus_1854,8,0.07487957731655491
scopus_1858,8,0.17121953632440154
scopus_186,8,0.09247205437031822
scopus_1860,8,0.04479644316505059
scopus_1861,8,0.07840426892994933
scopus_1875,8,0.019280453869055112
scopus_188,8,0.01254590874217932
scopus_1893,8,0.021271865252164988
scopus_1894,8,0.011741441780436955
scopus_1907,8,0.16817919896232877
scopus_1908,8,0.012265396045043847
scopus_1910,8,0.1972713245613506
scopus_1918,8,0.005461103664660647
scopus_1951,8,0.1595161482205466
scopus_1963,8,0.2931136920447278
scopus_1978,8,0.02336437146777338
scopus_1983,8,0.0794449053375908
scopus_1988,8,0.013546307087892211
scopus_1997,8,0.03143922213652997
scopus_200,8,0.57926587242096
scopus_2008,8,0.1982872300490268
scopus_2024,8,0.023721900790496228
scopus_2045,8,0.11323784171216963
scopus_2046,8,0.08934025396298187
scopus_2053,8,0.05358314276183584
scopus_2055,8,0.020591580777818624
scopus_2062,8,0.039118142932524344
scopus_208,8,0.06256099916040139
scopus_2082,8,0.1144730179341925
scopus_2084,8,0.007075367753604243
scopus_2087,8,0.008576088635837009
scopus_2091,8,0.2126206117998295
scopus_21,8,0.05963502591530408
scopus_2104,8,0.12413504252799558
scopus_2106,8,0.5916490027312787
scopus_2119,8,0.10465109347351643
scopus_212,8,0.6292729131444997
scopus_2121,8,0.045189469031593175
scopus_2122,8,0.022978534268887973
scopus_2134,8,0.024623689687147413
scopus_2136,8,0.06136985414877527
scopus_2160,8,0.12358405015067382
scopus_2166,8,0.23232932426651126
scopus_2167,8,0.37234455055134535
scopus_2186,8,0.011805258239390125
scopus_2196,8,0.02888027380548824
scopus_2199,8,0.008205689639585283
scopus_2200,8,0.037506212552375684
scopus_2203,8,0.02032112701226249
scopus_2204,8,0.009567517383629038
scopus_2205,8,0.017520257070881454
scopus_2214,8,0.08681850571864554
scopus_2217,8,0.22310423357016376
scopus_222,8,0.006856130971976568
scopus_2227,8,0.3728209918735845
scopus_2236,8,0.2029096286218042
scopus_2239,8,0.03675049027449713
scopus_2240,8,0.08527002862999093
scopus_2248,8,0.16594544585683477
scopus_2255,8,0.03645816791870663
scopus_2263,8,0.037468232174448154
scopus_2271,8,0.05655738621716979
scopus_2276,8,0.01251753502241009
scopus_2278,8,0.08511093664799807
scopus_2280,8,0.019854952636191157
scopus_2288,8,0.4152165491509868
scopus_2293,8,0.012513150603132225
scopus_2300,8,0.01616323880967068
scopus_2310,8,0.1956869389165739
scopus_2315,8,0.3421555065315677
scopus_232,8,0.5720001819168068
scopus_2320,8,0.01460820844881933
scopus_2321,8,0.00840311443120792
scopus_2323,8,0.0209165613178665
scopus_2331,8,0.20915006539324724
scopus_2338,8,0.011138362193019665
scopus_2341,8,0.005524814861763889
scopus_2354,8,0.027204889956193152
scopus_2370,8,0.018686016213836212
scopus_2373,8,0.12039055009578864
scopus_2377,8,0.3014453856624189
scopus_2382,8,0.2430738102728002
scopus_2385,8,0.05418937367306319
scopus_2390,8,0.10694251172601371
scopus_2391,8,0.1780795300721528
scopus_2398,8,0.021381206183300038
scopus_24,8,0.021005275696974714
scopus_2402,8,0.030845901477622995
scopus_2404,8,0.10785873534255393
scopus_2406,8,0.018325099070792935
scopus_2421,8,0.07053499167280408
scopus_2430,8,0.08160571136391136
scopus_2431,8,0.07909266571559044
scopus_2439,8,0.006887143351578791
